@RELATION Parkinson
@ATTRIBUTE class {Positive,Negative}
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@ATTRIBUTE x53 NUMERIC
@ATTRIBUTE x54 NUMERIC
@ATTRIBUTE x55 NUMERIC
@ATTRIBUTE x56 NUMERIC
@ATTRIBUTE x57 NUMERIC
@ATTRIBUTE x58 NUMERIC
@ATTRIBUTE x59 NUMERIC
@ATTRIBUTE x60 NUMERIC
@ATTRIBUTE x61 NUMERIC
@ATTRIBUTE x62 NUMERIC
@ATTRIBUTE x63 NUMERIC
@ATTRIBUTE x64 NUMERIC
@ATTRIBUTE x65 NUMERIC
@ATTRIBUTE x66 NUMERIC
@ATTRIBUTE x67 NUMERIC
@ATTRIBUTE x68 NUMERIC
@ATTRIBUTE x69 NUMERIC
@ATTRIBUTE x70 NUMERIC
@ATTRIBUTE x71 NUMERIC
@ATTRIBUTE x72 NUMERIC
@ATTRIBUTE x73 NUMERIC
@ATTRIBUTE x74 NUMERIC
@ATTRIBUTE x75 NUMERIC
@ATTRIBUTE x76 NUMERIC
@ATTRIBUTE x77 NUMERIC
@ATTRIBUTE x78 NUMERIC
@ATTRIBUTE x79 NUMERIC
@ATTRIBUTE x80 NUMERIC
@ATTRIBUTE x81 NUMERIC
@ATTRIBUTE x82 NUMERIC
@ATTRIBUTE x83 NUMERIC
@ATTRIBUTE x84 NUMERIC
@ATTRIBUTE x85 NUMERIC
@ATTRIBUTE x86 NUMERIC
@ATTRIBUTE x87 NUMERIC
@ATTRIBUTE x88 NUMERIC
@ATTRIBUTE x89 NUMERIC
@ATTRIBUTE x90 NUMERIC
@ATTRIBUTE x91 NUMERIC
@ATTRIBUTE x92 NUMERIC
@ATTRIBUTE x93 NUMERIC
@ATTRIBUTE x94 NUMERIC
@ATTRIBUTE x95 NUMERIC
@ATTRIBUTE x96 NUMERIC
@ATTRIBUTE x97 NUMERIC
@ATTRIBUTE x98 NUMERIC
@ATTRIBUTE x99 NUMERIC
@ATTRIBUTE x100 NUMERIC
@ATTRIBUTE x101 NUMERIC
@ATTRIBUTE x102 NUMERIC
@ATTRIBUTE x103 NUMERIC
@ATTRIBUTE x104 NUMERIC
@DATA
Negative,-0.449146,-0.24512,-0.271751,0.438704,0.319304,0.195447,-0.016524,0.480811,-0.202379,-0.121241,-0.264984,-0.575364,1.27007,-0.337159,-0.709031,-0.609062,0.981609,0.588435,0.938818,0.65411,0.105349,0.454517,-1.0806,-0.253509,-0.614276,0.532725,-0.436488,0.377838,1.03725,-0.273423,-0.42793,-0.78851,-0.955303,-0.724868,-1.02885,-1.3711,-0.450458,2.19631,-2.2929,-0.174217,-0.766911,-0.140158,0.970456,0.687107,0.990716,0.564264,1.55052,0.761824,0.366129,0.730191,2.80261,1.23313,-0.533202,0.0566319,-0.0396813,-0.602173,0.399773,0.0946127,0.443825,-0.0167528,-0.00659541,-0.274472,-0.131666,-0.394144,-0.192506,-0.215497,-1.06574,-1.3917,-0.378406,1.39123,1.61228,1.76544,0.989045,0.187955,0.0444582,-0.150334,-0.323675,-1.01659,-0.309213,-0.571689,-0.0877361,0.634742,0.360982,0.438487,0.149503,0.276342,0.355715,-0.193022,-0.238853,1.21463,-1.72017,-0.433481,-0.149362,-0.325438,0.713459,0.628318,0.0273001,0.214677,-0.112845,0.135969,0.0616913,-0.348371,1.2744,-0.723218
Negative,1.87903,-0.270258,-0.359205,0.25852,0.232267,0.469039,-0.0299763,0.331005,1.09833,-0.00672201,-0.0756746,-0.65311,-0.319661,-0.337159,0.740781,0.561018,-0.846336,-0.840236,-0.67901,-0.687865,-0.451086,0.016029,-0.245065,0.180239,1.98084,0.0680094,-0.436488,2.36029,0.731649,-1.46545,-1.97542,-1.76145,-1.51637,-1.31661,-1.58002,-1.08018,-0.6333,-0.74904,1.29673,-0.174217,-0.221576,0.0165395,0.263376,0.372755,0.420661,0.34732,1.38991,1.70393,1.02965,0.848451,0.0223416,-0.00505907,-0.533202,-0.386901,-1.18945,-0.0141339,0.993963,0.702984,0.806255,0.527424,1.22728,0.00947703,0.00200249,-0.0775673,-1.22145,-0.215497,0.0461961,0.524918,0.647678,-0.270074,-0.884647,-0.510397,0.185705,-0.267415,-0.288661,0.146616,0.161525,-0.224456,-0.309213,-0.879833,-1.23927,-1.69389,-1.02995,1.27028,0.712024,1.98456,3.47396,1.72562,1.18933,0.593316,0.325947,-0.433481,0.197704,0.0938068,0.180248,0.269766,-0.148939,0.0558448,0.173248,0.614858,-0.0353197,-0.203769,1.00654,0.377288
Negative,-0.449146,-0.523645,0.501157,0.677308,0.0789127,-0.357472,-0.00506339,0.187577,-0.0265916,-0.175823,-0.118426,-0.55933,-0.278246,-0.337159,0.164316,1.26099,0.098438,-0.627917,-0.803371,-0.75366,-1.28819,-1.31515,-1.45236,-0.895682,-0.344757,-0.116144,-0.436488,0.120229,0.607709,-0.0406503,-0.349371,-0.380832,0.140033,-0.630696,-0.273152,0.656622,0.397511,0.304251,-0.0728351,-0.174217,1.17503,0.424939,-0.728744,-0.755271,-0.738335,-0.269303,-1.18919,-0.893762,-0.0533044,-0.567926,0.377251,0.725773,-0.533202,-1.32554,-0.84767,0.323493,1.19756,1.62264,0.817769,0.588976,0.680738,-0.0549909,-0.175524,-0.1506,1.02776,-0.215497,-1.75087,-1.9292,-0.379347,1.63949,2.26078,2.51777,1.69024,0.476589,0.521769,-0.111116,-0.697294,1.28301,-0.309213,0.0844794,-0.313198,-0.347043,0.133628,0.385649,0.654345,1.17991,-0.184199,0.258255,-0.0575596,1.28847,0.486187,-0.433481,0.632714,0.953202,-0.0178257,-0.179116,-0.845335,-0.06373,-0.428668,-0.790892,-0.141489,0.136712,1.17185,-1.50781
Negative,-0.449146,-1.13107,-0.843264,1.21268,1.17379,0.874875,0.22111,0.731326,0.0365266,-0.0606932,-0.292379,-0.632289,-0.839087,-0.337159,1.57848,0.504384,-1.58608,-1.43718,-1.03202,-1.03776,-1.28442,-0.958861,-1.08122,-0.973418,-0.686984,-0.341527,-0.436488,-0.530345,-0.335082,0.506581,0.798852,0.650735,1.40731,0.255486,0.32692,-0.473772,-0.541331,-0.769152,-0.458206,0.0994931,0.518037,0.229275,-0.164434,-0.404926,0.00204604,0.177154,0.30959,-0.672775,-0.626608,-0.350657,-0.951967,0.448249,1.51373,-1.22457,-1.41456,-0.0390368,1.93045,1.17591,0.738957,1.01745,1.85624,0.139137,-0.155998,-0.653298,0.36307,-0.215497,1.05748,0.748882,-1.49913,-1.19448,-0.312258,-0.260925,-0.143992,-0.0776495,0.175683,-0.0322467,-0.456438,-1.70664,-0.309213,-0.203452,-0.485993,0.296261,0.764611,0.840286,0.498616,0.472107,-0.148255,-0.34888,-0.303937,-1.08651,0.552418,1.90291,-0.106478,0.321906,0.360656,-0.0323047,0.288766,0.116784,-0.122682,-0.311131,-0.194933,-0.0694222,-1.30236,-0.0903834
Negative,-0.449146,-1.48685,-1.37102,1.30422,1.75396,1.18069,0.391133,0.951493,1.59502,-0.0337754,0.00712521,-0.507087,-0.961753,-0.337159,0.0515022,1.5825,-0.0396375,-0.577055,-0.744886,-0.991407,-0.992986,-1.22772,-1.14757,-0.972292,-0.77574,-0.640461,-0.436488,-0.435849,0.0892072,0.490484,0.205709,0.604903,0.654532,0.0419389,0.0838421,-0.105343,0.018142,0.909152,-0.0200037,-0.174217,-0.871215,0.244091,0.798121,0.632442,0.81038,0.632363,1.01996,1.41824,-0.221625,-0.442102,1.54683,0.419564,1.45143,-0.775167,-0.894207,0.219676,1.02735,1.05851,1.55335,-0.0541626,-0.084853,-0.0359765,-0.143432,-0.345726,0.0732962,-0.215497,0.000992467,0.837424,1.04403,0.105688,-0.566409,-0.648972,-0.844287,-0.577393,-0.928316,-0.380709,-0.169023,0.931799,-0.309213,-0.117421,0.123195,0.486904,0.416587,-0.0381654,0.343526,0.132733,-0.0019495,-0.393996,-0.273455,1.27713,-0.531118,2.02781,-0.00102185,-0.349639,0.227162,0.542891,0.467543,0.401701,0.614588,-0.0576778,-0.340025,-0.600142,1.17788,-1.07946
Negative,-0.449146,-0.459938,-0.309873,0.66865,0.252045,0.341129,-0.0131697,0.68938,0.454759,-0.0545909,-0.0890651,2.25361,-0.819111,-0.337159,-0.0299413,1.13135,0.0750872,-0.498984,-0.851497,-0.362566,-0.226662,-0.531835,0.171136,0.849451,1.26372,-0.664418,-0.436488,0.158811,0.21129,-0.631718,-0.219149,0.168149,0.870133,1.06998,0.790926,1.37274,0.399701,-0.545514,-0.743879,-0.174217,1.68031,0.629264,-0.72202,-1.42423,-1.35716,-1.40518,-1.6637,-1.14637,-1.0023,-0.675186,-0.657912,0.142633,-0.533202,0.622865,1.03783,-0.843454,-0.5548,-0.995997,0.11263,-0.675087,-0.620074,-0.278637,-0.241435,2.73096,0.894729,-0.215497,-0.335457,0.692819,0.950076,-0.778568,-0.725137,-0.105347,0.262181,0.0904359,-0.176238,-0.235783,0.549102,1.3969,3.65644,0.0353875,0.446846,0.359059,0.344511,-0.275678,-0.498977,0.0203228,0.600234,-0.176448,-0.285255,-0.944211,-0.866335,2.1821,0.535681,0.0639296,-0.771176,0.123789,0.419161,0.778351,0.283487,0.909683,0.121481,0.0531304,-1.23883,0.920581
Negative,-0.449146,0.444408,-0.209942,-0.463505,-0.158154,0.0999739,0.0656223,0.377203,-0.319472,-0.243965,-0.110564,2.47049,4.90171,-0.337159,-0.68588,-1.4761,0.248388,0.617926,1.57114,2.30688,1.96812,2.4806,1.11932,-1.55025,-0.621427,2.69734,-0.436488,-3.41501,-6.45409,-5.82085,-3.92355,-3.02625,-2.57554,-2.05052,-1.81044,-1.66202,-1.25573,-0.801445,-3.03816,-0.174217,-3.07058,-4.90457,-4.36401,-3.45117,-2.64797,-2.03326,-2.46095,-1.91001,-1.15422,-1.39713,-0.970534,-2.15696,-0.533202,0.241619,-0.548486,-1.2264,0.0974615,0.981152,0.806652,0.786206,0.130544,-0.180064,-0.185257,-0.467039,-1.22415,-0.215497,0.923393,0.0616597,1.58793,-0.24176,-0.607472,-1.12291,-1.49475,-0.629484,-0.854535,-0.318115,-0.339189,0.844732,-0.309213,-3.50566,-4.58592,-5.8055,-5.25707,-3.93619,-3.21625,-2.63291,-2.183,-0.612843,-0.381054,-1.20617,-1.78598,-0.433481,-2.94732,-3.86505,-4.80929,-4.2196,-3.43475,-2.88035,-1.74263,-2.19824,-0.643749,-1.43006,-1.49378,-1.51555
Negative,2.37548,-0.282919,-0.197358,0.43011,0.425648,0.219304,-0.125959,-0.23478,-0.0776171,-0.0472682,-0.143241,-0.731599,-0.0538768,-0.337159,-0.683643,-0.170988,1.08858,0.350778,0.574744,-0.0321177,-0.0152622,0.528853,-0.00973937,-0.206191,-0.767238,-0.918922,-0.436488,0.379267,0.616252,0.0908034,-0.460511,-0.546927,-0.603652,-0.795497,-0.891346,-1.37274,-0.291156,-0.575397,-0.147325,-0.174217,-0.759168,0.292768,0.807882,0.406664,0.568008,0.409134,1.22606,1.50148,0.320827,-0.58099,-0.59262,-0.162908,-0.533202,-0.625897,-0.907043,-0.0219368,0.0799444,1.52765,1.44893,0.45407,0.915888,-0.0757559,-0.068343,-0.459267,0.805424,-0.215497,-0.667369,-1.47362,-0.177834,1.34589,0.919878,1.54998,1.05096,0.210437,-0.0993444,-0.256474,-0.520494,0.115553,-0.309213,-0.275315,-0.248267,0.445908,0.593868,0.434121,0.617596,0.141783,-0.0424494,-0.300812,-0.286694,1.00501,-0.7323,-0.433481,-0.00442697,0.312997,0.813729,0.400044,0.100381,-0.908115,-0.560119,-0.791327,-0.365341,-0.350934,0.00599542,-0.561312
Negative,-0.449146,1.69682,0.953016,-0.976634,-1.3454,-1.26541,-0.696931,-1.39554,-1.39691,-0.263628,-0.287957,-0.815951,2.05438,-0.337159,-0.187269,0.457229,0.450229,-0.0729988,-0.374554,-0.313482,-0.147953,-0.27575,0.285044,-1.13002,0.0784159,0.817693,-0.436488,0.0508533,0.2206,0.270967,0.141609,-0.215741,0.0290005,-0.561124,-1.02914,-0.29911,0.555171,3.30869,1.8456,-0.174217,0.00519775,0.308148,0.292268,0.290053,-0.170943,-0.190226,0.145742,0.473232,-0.855851,-0.869078,1.64444,-1.55013,-0.533202,1.12552,1.13305,0.211707,-1.33277,-0.867885,-1.12719,-0.929319,-0.510866,-0.426164,-0.347138,-0.289691,0.542637,0.217681,-0.990711,0.060024,1.67077,0.436619,0.271082,-0.297477,0.0795838,-0.105868,-0.433371,-0.227818,-0.352592,0.151344,-0.309213,0.54153,0.942028,0.622394,-0.141189,-0.550228,-0.673454,-0.663268,-0.46542,-0.404468,-0.312529,1.31117,-1.26245,-0.433481,-0.367802,-0.396079,0.000901747,0.326795,0.834806,0.986155,0.445383,1.04991,0.0923058,0.116201,0.999656,0.86222
Negative,-0.449146,-0.130386,0.809358,0.643318,-0.230214,-0.599503,-0.470059,-0.393671,-0.485231,-0.216572,-0.230095,0.496389,0.767744,-0.337159,0.634217,0.822984,-0.327564,-0.926429,-0.700159,-1.23304,-1.00299,-1.56698,0.0415817,-0.69627,2.2654,2.68608,-0.436488,-1.39648,-0.580439,1.48006,1.41759,0.942221,1.73338,1.40004,0.0179665,0.267452,-0.30101,0.525274,0.477017,-0.174217,-0.887565,-0.0370242,1.21526,1.03598,0.394674,0.817485,0.497799,-0.474323,-0.0767365,0.0990089,0.664297,-1.09199,-0.533202,0.13584,0.879763,1.34888,-0.203632,-0.901703,-1.00219,-1.0289,-0.920649,-0.376727,-0.231456,-0.607228,-0.260249,-0.215497,-0.00568234,1.0558,0.972956,-0.673892,-0.96956,-0.304738,-0.527799,-0.367212,-0.302406,-0.334565,1.98866,-0.243645,-0.309213,-1.43593,-1.4099,-1.56116,-1.88502,-1.50686,-0.696089,0.185445,-0.563253,2.2352,4.90358,1.07729,-0.670296,-0.433481,-0.154483,0.184998,0.656979,0.746992,0.241297,-0.403227,-0.406521,-1.58856,-0.44397,-0.981388,0.979201,-0.914268
Negative,1.76775,-0.214714,-0.0650416,0.313174,0.0377786,-0.0966186,0.125546,0.521404,0.773299,-0.079,-0.160194,-0.813019,-0.426956,-0.337159,-0.239552,0.380221,0.162769,0.424246,-0.0570423,-0.350479,-0.439761,-0.445382,-1.13442,-0.901315,-0.856489,-0.771148,3.98574,0.0844317,0.00854593,0.117818,-0.392916,0.00475024,-0.0798772,1.62913,1.87313,-0.549641,1.44091,-0.52474,-0.203052,-0.174217,3.1218,0.0570412,-1.9256,-1.99683,-1.71428,-1.48139,-1.2931,-0.727295,-0.617626,-0.223458,-0.567713,-1.25785,-0.533202,-0.042798,0.622193,0.0650571,0.288063,-0.705257,-0.673041,-0.398101,-0.13757,-0.0446688,-0.182485,-0.217965,-1.64664,-0.215497,-1.03184,-0.699805,0.901237,0.735203,0.99389,0.721386,0.714811,-0.0287213,-0.367759,-0.232667,-0.659781,0.799917,2.90108,-0.250945,0.226161,0.342036,-0.445334,0.341136,0.797612,0.637071,0.341161,-0.216406,-0.283817,-0.534579,-0.126519,-0.433481,2.80723,1.74202,-0.0526023,-1.58185,-1.69236,-1.73943,-1.02437,-1.15249,-0.423691,-0.482461,-0.315,1.17462
Negative,-0.449146,-0.85109,0.0449357,0.777829,0.860192,0.278093,-0.174842,0.318247,0.17692,-0.116156,-0.29803,-0.681812,-0.894557,-0.337159,-0.821887,0.523868,1.14563,0.631699,-0.0574739,-0.469668,-0.304238,-0.286229,-0.16558,-0.535164,-0.130792,-0.685198,1.51698,-0.446347,0.207877,0.321571,0.608093,0.106141,0.571609,0.132036,0.168991,-0.245619,-0.759756,-0.417294,-0.620488,-0.174217,0.333813,0.374821,0.256239,-0.071231,-0.271097,-0.739786,-0.969285,-0.861414,-0.840621,-0.510171,1.59251,1.15741,-0.533202,0.462211,0.440848,-0.256411,-0.0508904,-0.331166,-0.7412,-0.515883,-0.367436,0.0351918,-0.196468,-0.389497,0.320954,-0.215497,-1.00833,-0.441305,0.94071,1.55236,0.691636,-0.346689,0.108928,-0.197946,0.0711699,-0.123669,0.0276765,0.882561,-0.309213,0.268246,-0.260852,-0.425987,0.304309,0.777902,0.521251,0.27396,1.35239,-0.159244,-0.231641,-0.483512,-0.608799,-0.433481,-0.291942,-0.527921,-0.0354903,1.06724,0.866677,0.538601,-0.0680018,-0.0544842,0.124425,0.887412,1.18673,-1.2117
Negative,-0.449146,1.68349,0.723306,-1.76876,-1.05219,-0.711435,-0.522086,-0.85778,-0.643912,-0.135073,-0.229727,0.330593,0.94763,-0.337159,2.44686,-0.300567,-2.28587,-2.0366,-1.36923,-0.891137,-0.705898,-0.639901,-0.590544,-1.24043,0.22757,1.97385,-0.436488,1.12209,0.321638,-0.350457,-0.848779,-0.652811,-1.06427,-1.18094,-0.95751,-0.23634,-0.562134,0.71852,0.471122,-0.174217,-0.11095,-0.154473,0.0741444,0.598213,0.699032,0.955432,0.526688,0.87777,-0.139612,0.768694,-0.641046,0.288911,-0.533202,1.91579,2.30335,-1.39779,-2.73048,-1.44023,-1.27038,-0.9648,-1.08836,-0.452966,-0.253939,-0.390593,1.29936,-0.215497,1.85471,1.33421,-1.34808,-1.7817,-1.69921,-1.15294,-0.750324,-0.0386335,0.455119,-0.0734561,1.6283,0.398089,-0.309213,0.0590859,0.0443941,0.283758,0.155348,0.182363,0.0449029,0.52601,-0.0835822,-0.162236,-0.195075,1.30728,1.96226,-0.433481,-0.50608,-0.413237,-0.209564,-0.0732449,0.411074,1.01975,0.876611,2.07577,0.659588,5.23803,0.21746,1.18185
Negative,-0.449146,0.366619,0.975275,-0.781644,-1.44372,-0.662539,-0.543714,1.64679,2.60697,0.417928,1.92811,1.31342,-0.0804816,-0.337159,-0.247434,-0.257374,0.214693,0.186814,0.34674,0.255133,-0.0994447,1.2267,0.929687,0.446121,1.3684,-0.665703,-0.436488,-1.31248,-0.725362,0.578741,1.25914,1.94255,1.75437,2.21604,2.67773,2.38687,0.158284,1.22156,-0.503792,-0.174217,-0.0974056,0.378924,0.473322,0.0685734,-0.132873,-0.0836239,0.189722,-0.484136,-0.245447,-0.268149,0.468148,1.24634,1.72732,0.759774,1.01627,0.286748,-0.664945,-1.41968,-1.15094,-0.938343,-0.138576,-0.143906,-0.143247,-0.158032,-1.4754,-0.215497,0.115521,0.0299474,-0.510082,-0.375951,0.330917,-0.165357,0.552326,0.0503653,0.0167091,0.142634,-0.320158,-1.73954,-0.309213,-0.903947,-0.505984,-0.407904,0.502744,1.30506,1.01757,1.54683,1.17938,-0.0327936,-0.22369,1.29012,0.36346,-0.433481,-0.753041,-0.118742,0.190876,0.626884,0.994602,0.473405,0.0461936,0.398277,-0.128144,-0.397597,0.770982,-0.0761661
Negative,-0.449146,-0.2344,-2.28156,-2.7573,2.3969,1.20651,1.87966,-0.969893,-1.22879,1.42046,2.64493,-0.571566,0.0599094,-0.337159,0.579752,0.606952,-0.612629,-0.618037,-0.634499,-0.818299,-0.594913,-0.42999,-0.476636,0.174606,-0.559047,-0.038519,-0.436488,0.589464,0.543911,-0.256741,-0.27537,-0.429201,-1.02904,-0.863259,-1.00296,-1.24338,-0.589505,-0.629061,0.105303,0.101462,0.361384,0.291688,0.00388762,0.0136846,-0.333428,-0.330798,-0.363479,0.214445,-0.0392452,-0.410474,-0.545676,0.779314,-0.533202,1.0254,0.316341,-0.749266,-0.516941,-0.45922,-0.191633,-0.291811,-0.204504,-0.300186,-0.199486,-0.51565,1.10163,0.280817,2.23839,1.48296,-0.30023,-1.64717,-2.05206,-1.68496,-1.43756,-0.578278,-0.765712,-0.403824,0.11037,-0.512968,-0.309213,-0.577446,-0.241543,0.281975,-0.186012,0.6101,0.936671,0.78584,1.16306,0.00350376,-0.205903,-0.790737,-0.5316,-0.433481,0.566711,0.288234,0.264128,-0.309264,-0.174551,-0.0496595,-0.132024,1.1463,-0.172169,-0.561428,-0.725841,1.27013
Negative,-0.449146,0.396089,0.441991,-0.200857,-0.595485,-0.486302,-0.132738,0.13558,0.488087,-0.171619,-0.158597,-0.700052,-0.177817,-0.337159,-0.841815,-0.0460644,0.325093,1.04328,0.640729,0.342895,0.78919,0.919857,0.862093,0.0912364,-0.61447,-0.698365,-0.436488,-0.83757,0.0349416,0.440437,0.713442,0.946397,0.855328,0.620855,0.800419,0.922983,-0.0760159,1.54178,-1.18254,-0.174217,-0.694976,-0.110651,0.946227,1.10014,0.756727,-0.0681108,0.487019,-0.463419,0.742213,1.22867,-0.952534,-0.338846,-0.533202,-0.235673,-0.442935,0.537437,1.12436,-0.0583533,-0.0391709,0.170759,-0.55075,-0.152417,-0.140352,0.037228,1.27803,-0.215497,-0.234784,0.590084,-0.442897,-0.291996,0.0364362,0.842274,-0.255742,-0.0660502,-0.238738,-0.166697,0.00204725,-1.8849,-0.309213,-0.752514,-0.790437,0.103138,0.381759,1.07043,1.50138,1.45506,1.18887,-0.25668,-0.271764,1.12364,0.935904,3.59275,-0.194422,-0.0686685,0.285385,0.195291,0.8051,0.630736,-0.52253,0.013742,-0.191205,0.382843,1.21211,1.55814
Negative,-0.449146,-1.0022,-0.952316,1.03533,0.908714,0.729762,0.54386,1.04234,0.516992,-0.0947303,-0.149138,0.720377,1.64078,-0.337159,0.393686,0.0500966,-0.512906,-0.298267,-0.205628,0.0102394,-0.0807584,-0.329456,-0.0604346,-0.93624,1.0023,2.48215,-0.436488,0.384196,0.869909,-0.101113,-0.610981,-0.759066,-0.919979,-0.156667,-0.633022,-0.653347,-0.655744,-0.561591,2.22715,-0.174217,-0.413721,-0.0313702,0.324436,0.715112,0.612586,1.06816,0.930486,0.72366,-0.041979,0.38641,0.703912,-2.14882,-0.533202,-0.67294,-0.972104,0.323549,0.618019,1.87339,1.03038,0.482069,-0.15229,-0.300005,-0.190924,2.72157,-0.226387,0.25451,0.529866,-0.127348,-0.0998713,0.00259884,-0.276621,-0.0393174,-0.542584,-0.155344,0.205896,-0.128085,2.42797,0.475675,-0.309213,0.426108,1.01388,0.738511,0.111091,-0.608099,-0.563527,-1.04789,-1.15746,-0.509935,-0.312529,-1.03422,-0.392043,-0.433481,-0.764434,-0.460561,-0.237624,0.772991,0.718317,1.50491,0.637284,1.71461,-0.0534398,0.334899,1.0942,-0.759822
Negative,-0.449146,0.866986,1.45246,-0.601942,-1.0767,-1.08759,-0.518242,-1.13439,-0.851553,-0.302343,-0.376776,-0.547081,-0.260342,-0.337159,-0.685416,-0.374868,1.06676,0.611901,0.271638,0.269637,0.304291,0.374285,0.265016,0.997038,0.470057,-0.958632,1.76309,-0.094316,0.184874,0.578407,0.0073094,0.0488908,-0.338579,-0.0845292,-0.616625,-0.363517,-0.234771,-0.752258,-0.699,-0.174217,-0.785482,-0.224716,0.114099,0.918852,1.43497,2.00833,1.96725,2.92917,1.62482,1.30568,-0.954838,-0.461895,-0.533202,-0.526299,-0.0893022,0.682427,-0.364285,0.0772672,0.00708399,0.439569,0.777364,0.411617,-0.0905185,-0.228308,1.04241,0.778884,-1.24184,-1.40175,0.373976,1.52199,1.2759,0.9878,0.568012,0.384512,0.975479,-0.12012,-0.222946,0.654774,-0.309213,0.240678,0.583071,-0.178538,-0.235771,0.0383536,0.245583,0.0560463,-0.0220729,-0.0911371,-0.164419,-1.0107,0.0170315,-0.433481,0.289309,-0.351939,0.0855261,-0.136898,0.0633329,1.01425,0.531112,1.19812,0.177673,1.07611,-0.44424,-1.22368
Negative,-0.449146,-1.68588,-1.80932,-2.2293,-0.864486,3.61802,6.57273,-0.297988,-0.184977,-0.134802,-0.283411,-0.796311,-0.68584,-0.337159,0.437441,0.73488,-0.242543,-0.63312,-0.645829,-0.772053,-1.19042,-0.767616,-0.737623,0.0495515,-0.489494,-0.758329,-0.436488,0.00920401,-0.0660768,0.413115,0.303316,-0.36085,0.194941,-0.0532895,0.599628,-0.124993,-0.103387,1.39272,-0.434925,-0.174217,-0.162956,0.00830135,0.218389,0.418181,0.453158,0.488449,1.10447,0.789448,0.724639,-0.00687562,1.25121,-0.102407,-0.533202,1.73676,1.59967,-0.940797,-1.31382,-1.13208,-1.63877,-1.34268,-1.22387,-0.413066,-0.218274,-0.159346,0.985751,-0.215497,1.39039,0.373849,-0.776856,-1.21696,-0.167853,-0.294871,-0.46911,-0.303943,-0.713196,-0.302013,-0.123739,1.03857,-0.309213,0.598553,-0.0272609,0.170018,0.0967889,0.0527842,0.439232,-0.346201,0.246113,-0.187983,-0.231933,1.19074,-0.186654,-0.433481,0.924889,1.60585,0.454123,-0.750478,-0.912055,-1.17876,-1.10675,-1.61599,-0.561783,-0.786791,0.833079,0.913204
